squareMeters;numberOfRooms;hasYard;hasPool;floors;cityCode;cityPartRange;numPrevOwners;made;isNewBuilt;hasStormProtector;basement;attic;garage;hasStorageRoom;hasGuestRoom;price;category
85185;23;0;1;11;95024;1;1;2015;0;0;9938;6650;370;0;2;85227755;0
68772;98;0;1;98;45826;9;5;2018;1;1;1631;982;821;0;9;68851058;0
6281;33;1;1;10;86568;8;1;1996;0;0;4461;1934;361;1;0;6361866;0
8319;78;0;0;55;69329;10;10;2019;0;1;9668;8748;403;1;4;8348919;0
39572;79;0;1;15;40571;5;6;2021;1;1;7125;1796;497;0;7;39606901;0
61787;96;0;0;53;43066;7;6;2000;1;0;9961;9345;531;0;0;6182153;0
71117;31;1;0;22;20842;2;7;2010;1;1;761;646;644;0;1;7116581;0
42903;96;1;1;28;20793;4;4;1991;1;1;3336;4380;562;1;3;42973481;1
68847;70;0;0;30;11553;1;6;2019;0;1;3592;7303;634;1;9;68880919;0
55035;98;1;0;92;17234;6;10;2021;1;0;8272;2080;822;1;4;55138041;0
76485;57;1;0;14;78921;4;1;1992;1;1;6449;7262;264;0;2;76520912;0
27521;39;0;0;81;92041;10;9;2002;0;1;7048;8729;492;0;1;27541342;0
63072;55;0;1;5;65146;1;2;2008;1;0;4048;3578;116;1;5;63114178;0
60454;96;1;0;50;16207;3;5;2003;1;0;2112;1163;869;0;9;60542123;0
43204;15;1;0;22;80632;9;5;2005;0;1;6269;9962;977;1;4;43228775;0
70279;14;0;1;31;68228;7;7;2005;0;0;9453;9378;402;1;3;70356815;0
99303;44;1;0;76;81618;7;10;1998;0;1;9151;9881;875;1;7;99405048;0
52952;8;1;1;36;67728;7;6;2019;1;1;9731;4082;206;1;7;53032959;1
40139;95;0;1;27;56384;4;3;1991;1;1;6579;8244;828;1;9;40173001;0
26960;63;1;1;5;98398;1;2;2004;1;0;9032;8929;478;1;2;26994674;1
21726;10;0;0;20;89782;5;5;2016;0;1;306;1819;292;1;9;21734916;0
18098;25;1;0;23;57051;9;4;2008;0;0;8546;2796;990;0;2;18130998;0
23519;20;1;0;31;42864;8;4;1992;0;0;2898;4872;625;1;8;23584262;0
50949;50;1;0;9;81910;4;6;1996;0;0;3213;4628;725;1;10;50971636;0
80834;22;0;1;45;14315;3;5;2003;1;1;630;469;195;0;7;80899083;0
77743;40;1;1;8;26015;4;7;2001;0;0;7258;9853;783;0;3;77802801;0
97124;78;1;1;79;87950;10;8;2020;0;0;264;8971;162;0;8;9725279;0
80459;43;1;0;25;95838;9;7;1991;0;0;496;2388;983;1;4;80500981;0
59237;54;1;0;85;38743;8;3;2012;1;1;165;3941;828;1;6;59325472;0
43579;14;1;0;87;27799;4;4;2019;0;1;1392;6335;516;1;5;43614209;0
10484;38;0;0;43;170;7;10;2016;1;1;3872;1255;799;1;7;10519746;0
19907;31;0;1;47;24556;7;7;2020;0;1;1080;5155;498;1;7;1996937;0
68643;71;1;1;2;78777;5;1;2020;0;1;8979;5541;614;0;9;6870485;0
67457;7;1;1;57;35135;7;2;2003;0;0;8367;8922;676;1;1;67576633;0
44593;83;0;1;21;45854;8;10;2015;1;1;320;7934;470;1;3;44651775;0
56339;100;1;1;21;98532;3;10;2012;0;0;4673;3911;626;0;8;56428012;0
74817;9;1;0;53;77016;4;8;1996;0;1;9036;507;709;0;7;74907826;0
51109;17;0;0;38;4564;10;6;2017;1;1;1368;1500;754;0;1;51144337;0
63601;24;1;0;51;72190;4;2;2006;0;0;1811;8813;105;0;5;63681416;0
72926;35;0;0;28;52085;6;10;2011;1;1;5630;4407;448;0;7;72957971;0
1562;85;1;1;31;78230;5;6;1996;0;0;701;2562;115;1;9;1671436;0
2536;88;1;0;25;76785;10;5;2018;0;0;264;4785;669;1;0;2587958;0
44175;43;0;0;1;69678;9;9;1995;0;1;4000;5162;200;0;5;44183725;0
4069;39;0;1;3;45738;5;5;2003;0;0;6946;2891;630;0;2;4114513;0
73082;54;1;1;18;41242;7;9;2007;0;1;3716;1004;418;0;10;73187767;0
37718;79;0;0;5;25226;2;10;1994;1;1;1768;378;689;1;9;37728144;0
47386;36;0;1;73;187;8;8;2012;0;0;725;4076;937;1;0;47464762;0
33871;85;0;1;64;56974;8;6;2008;1;0;9488;9597;269;1;4;33940308;0
45406;53;1;0;54;25031;9;9;1998;0;1;9302;4165;837;0;6;45456868;0
66434;80;0;0;16;65059;6;8;2009;1;1;2276;24;262;1;0;66444609;0
23684;95;0;0;76;41456;5;10;2013;0;1;6588;9147;931;0;8;23708753;0
47177;80;1;1;25;44490;8;4;2002;0;1;1157;4021;910;0;10;47268022;0
61661;10;0;0;33;3;3;10;2004;0;0;6270;6115;151;1;2;61685624;0
449;31;0;0;59;56485;6;2;2011;1;1;5930;2141;132;0;10;503441;0
66648;48;0;1;52;1898;2;10;1999;0;1;748;4710;319;1;0;66707199;0
48757;41;0;0;51;13126;7;4;2017;1;1;9681;9892;278;0;0;48794057;0
23558;42;0;0;65;70699;9;2;2010;0;0;2336;8483;319;0;2;2359701;0
56223;42;1;1;31;75941;6;5;2016;0;1;4779;5755;689;0;10;56292986;0
14137;68;1;1;50;38652;8;7;2021;0;0;9290;3294;189;0;6;14251741;0
59386;85;0;1;27;38284;8;4;2000;1;1;2341;2771;734;1;5;5942766;0
34826;55;1;0;2;95710;9;2;2011;1;0;6494;3875;129;0;1;34880591;0
12785;91;0;1;35;29170;10;8;2019;0;0;5795;7805;834;0;3;12848609;0
72587;98;1;1;20;67127;9;5;1998;1;0;7012;1497;493;0;7;72653828;1
69804;90;1;0;8;54462;5;2;2007;0;1;8059;5943;785;1;8;69846117;0
63915;11;0;0;72;46601;10;6;2002;0;0;7612;5364;896;0;1;63960882;0
24415;76;0;0;4;62039;7;9;2019;0;0;4510;3810;836;1;10;24422999;0
91007;49;0;0;6;34754;9;7;2004;1;0;5933;9519;324;1;7;91016884;0
24023;47;1;0;11;57123;1;6;1998;1;1;1490;9299;642;0;9;24059118;0
66716;22;1;0;72;95057;8;10;2013;0;1;7644;1296;196;1;8;66788993;0
44653;35;0;1;78;75252;1;1;2002;0;0;9351;6088;266;0;2;44738322;0
91013;1;0;1;65;53061;9;9;2010;0;0;6098;4404;565;1;4;9111320;0
14725;14;1;0;69;55962;4;4;1997;0;0;6787;1487;121;1;0;14840997;0
61115;48;0;1;56;91611;1;10;1991;1;1;6995;5435;469;1;8;61164541;0
90925;25;0;0;45;56189;5;3;2007;1;0;8;9187;958;0;5;90946357;0
54717;52;1;1;3;67749;3;6;2019;0;1;8650;6539;424;1;7;54789309;0
53708;81;1;0;73;23097;3;4;2006;1;0;6615;3050;718;1;1;53780416;0
55413;32;1;1;64;27272;3;5;2018;1;1;8161;8293;522;0;2;55510488;1
74875;98;1;1;7;78989;3;4;2017;1;0;7067;7176;196;0;1;74956817;1
65844;13;0;1;68;38885;2;2;1998;1;0;1264;8359;705;1;7;65875798;0
28613;95;0;0;13;26626;3;6;1997;1;0;1582;4340;386;1;6;28621357;0
99458;94;1;1;77;6721;10;1;1994;0;0;6255;3825;220;0;4;99573074;0
69399;77;0;0;1;23261;2;6;2003;0;0;9456;8699;604;0;8;69402773;0
51237;92;1;1;32;9328;7;9;2017;1;0;9301;5658;388;0;7;51307437;1
29276;42;0;0;41;10763;9;2;1997;0;0;1366;4185;108;0;9;29287827;0
50938;33;1;1;49;82322;1;5;1994;1;0;5170;1660;731;1;6;51037244;1
39614;97;0;1;66;37972;3;8;2001;1;0;9419;3143;946;1;9;39689311;0
5758;77;1;0;57;46266;2;8;1990;1;0;387;9537;308;1;9;581130;0
60562;10;0;1;4;74477;6;5;2014;1;0;7722;2203;125;1;5;60613644;0
28048;63;0;0;93;41654;4;1;1998;0;1;7318;1221;844;1;3;28068878;0
92649;28;1;0;54;66400;3;4;2015;1;0;6367;6269;327;1;0;92704135;0
16354;4;1;1;53;61599;4;3;2019;1;0;6420;5097;160;0;5;16450359;1
50418;43;0;0;64;75051;10;7;2006;1;0;620;2791;440;1;7;50473726;0
20075;25;0;0;87;48709;10;3;2000;0;1;1432;13;807;1;1;2010227;0
54729;30;1;1;9;20767;3;2;2001;0;1;4763;5709;281;1;6;54794041;0
34767;13;0;0;91;10449;7;1;2017;0;0;257;8974;654;1;9;34813467;0
31388;17;1;1;18;82136;1;1;2015;0;1;7904;3077;626;0;1;31458175;0
37134;83;1;1;9;59284;7;1;2005;1;1;1826;6439;607;0;2;37188075;1
14011;99;0;1;59;34664;6;2;2002;0;1;9027;4732;585;1;1;14082852;0
87589;54;0;1;80;48335;6;2;2016;1;1;1104;4887;531;0;0;87691576;0
40993;16;0;1;7;50040;6;8;2017;1;0;8833;10000;112;0;7;41027807;0
92811;3;0;1;91;55214;5;5;2014;0;1;6492;3673;396;1;0;92934714;0
26867;6;0;0;30;26778;10;10;2000;0;1;2923;20;577;0;0;2690300;0
49170;96;0;1;21;44018;9;3;1991;0;1;4929;1906;571;1;5;49231521;0
77081;67;0;1;54;81670;10;5;1995;0;1;242;3294;419;1;1;77119315;0
66959;87;1;0;36;6018;4;8;2010;1;0;2741;1460;294;0;9;6699322;0
82458;93;0;1;14;37295;4;9;2001;1;1;5165;3909;624;1;7;82505031;0
85615;68;1;1;63;32039;9;3;2009;0;0;2503;3381;548;0;8;85727709;0
61803;22;1;1;39;16975;4;2;2005;0;1;1851;9450;740;0;1;61873985;0
93190;51;0;0;44;67570;5;5;1998;1;0;4817;7651;998;0;7;93220698;0
79240;53;1;0;66;70466;1;3;1994;0;0;3190;8062;166;1;4;79282754;0
86184;99;1;1;42;14009;1;4;1993;1;0;6361;6288;945;1;1;86255903;1
57097;65;0;1;31;27120;2;7;2011;1;1;6657;3113;582;0;2;57159261;0
683;91;1;1;31;75419;10;3;2009;0;1;6528;2986;172;0;10;764309;0
22255;70;1;1;65;43995;10;3;2002;0;1;4297;1138;978;0;8;22394672;0
43586;12;1;0;96;16475;2;6;2015;0;0;6790;8376;626;0;7;43662365;0
55472;44;0;1;13;87433;5;6;2008;1;1;4205;6960;653;1;0;55530138;0
58253;15;1;0;94;64455;5;1;2014;1;1;4926;358;990;1;0;58325464;0
46308;73;0;0;97;40354;4;5;2009;0;0;2825;3246;861;0;4;46397369;0
65961;29;0;1;18;92444;3;10;1997;0;0;6764;7680;211;0;1;66001317;0
77262;19;0;1;38;41026;8;5;1990;1;1;8000;8829;210;1;7;7732674;0
48399;78;0;1;72;25868;1;2;2007;0;0;6962;2547;246;1;6;48473107;0
75402;59;0;1;21;30993;3;10;2003;1;0;521;7959;257;1;8;75450503;0
54750;10;0;0;69;34626;4;4;1990;1;0;4193;8395;783;1;0;5481119;0
25968;74;1;0;4;78812;6;5;2002;0;1;8566;2803;112;0;10;26017622;0
28993;96;1;0;3;12275;3;6;1998;0;0;3119;1785;552;1;10;29026438;0
28605;2;0;1;25;63712;7;6;2003;1;1;1624;1800;492;0;1;28664593;0
68184;64;0;0;85;64961;8;4;1998;1;1;1937;125;112;0;10;68233948;0
98283;41;0;1;8;19613;1;9;2003;0;1;7569;1515;236;0;4;98336813;0
95238;100;1;0;54;1606;8;9;2019;0;1;1533;8203;395;0;1;95309919;0
67519;85;0;0;55;40410;9;10;2014;1;1;3599;8584;298;0;0;67542714;0
33608;38;1;0;18;77318;6;2;1998;0;1;2298;379;616;1;10;33651718;0
22851;5;0;0;22;49622;6;10;2011;1;0;3531;500;480;1;6;22870331;0
69165;16;1;0;10;91418;7;5;2019;0;0;2470;8210;125;0;5;69199829;0
15321;53;0;0;8;57521;1;4;2014;1;1;2829;2827;853;1;1;15332794;0
74477;22;1;1;27;61997;9;8;1994;1;0;8045;9970;109;0;6;74541794;1
17668;50;1;0;25;3614;8;9;1995;0;0;8821;8035;326;1;9;17715375;0
19794;27;1;1;19;57162;1;5;1992;1;0;6784;2848;246;1;10;19850502;1
21294;54;1;1;44;30584;3;7;2017;1;0;8661;3487;964;0;8;21407987;1
56753;6;0;0;99;93389;9;6;2012;1;0;1207;9980;276;1;7;56821902;0
35753;5;1;0;28;66317;5;10;2017;0;1;5690;4870;923;1;6;35808687;0
14118;59;1;1;37;73671;3;5;1991;0;1;6843;7674;959;0;10;14180401;0
39307;19;0;1;55;59330;9;3;1999;0;0;4625;376;571;1;2;39379469;0
21477;49;0;1;18;22096;1;8;1992;1;1;2677;1764;338;1;2;21526532;0
52264;50;1;1;89;83169;3;6;2006;1;1;491;4498;981;1;10;52309806;1
61350;4;1;0;92;26720;3;2;1995;0;1;5277;5348;435;1;10;61396655;0
71993;95;1;1;79;84589;6;4;2012;0;1;5357;6969;233;1;3;72115072;0
60450;32;1;0;31;86523;1;9;1996;0;0;3105;9696;688;0;4;60512586;0
42791;21;0;0;38;85417;7;5;2008;0;0;4072;1860;492;1;5;42813228;0
9289;50;0;0;59;15072;7;6;2008;0;1;7262;950;484;0;1;9344888;0
84888;51;0;0;6;70938;10;2;1997;1;0;9528;9199;111;1;0;84898017;0
45867;84;1;1;25;94070;1;6;2019;0;0;6109;4568;178;1;5;45941039;0
72100;93;1;1;97;15019;3;1;2015;1;0;3233;4552;325;0;4;72265865;1
13381;45;0;0;69;363;1;8;2013;1;0;175;9485;634;1;0;13404143;0
27690;26;0;0;31;27913;1;9;1990;1;1;8449;9134;434;0;4;2772656;0
18149;46;1;1;92;95781;4;4;2002;1;0;2467;6671;470;1;8;18299482;1
85154;10;1;0;33;69408;10;6;1994;0;1;9887;8254;740;1;5;85186994;0
10851;17;0;1;95;43292;1;4;1999;0;1;6671;6963;387;0;5;10955399;0
19214;90;0;1;42;9440;2;8;2010;1;1;4573;1119;654;0;9;1925120;0
93450;23;1;0;63;15145;10;9;2021;1;0;4453;7882;416;0;8;93506731;0
25051;36;0;0;32;81086;9;5;1997;0;0;125;5497;978;0;1;25064857;0
54300;96;1;1;60;81415;6;10;2011;0;0;2678;6595;314;1;4;54424381;0
22241;59;0;0;39;86069;7;3;1990;1;1;523;1501;920;1;3;2225712;0
26853;57;0;1;28;14115;1;9;2005;0;1;8610;4790;961;0;6;26896255;0
42360;13;0;0;59;5879;6;6;1992;1;1;4091;7646;555;0;6;42394952;0
50710;94;0;0;6;64388;1;4;2011;0;0;3848;7271;137;0;2;50717971;0
7512;27;1;1;24;27327;3;4;1999;1;0;1867;535;508;1;7;7584239;1
28956;3;0;1;2;30673;6;6;1991;0;0;7047;8777;879;1;8;28989531;0
71001;74;0;0;46;87640;9;6;1998;1;1;3398;8198;245;0;4;71046458;0
96364;31;1;1;59;48110;6;10;2005;0;0;8954;8226;965;0;4;96487285;0
74315;47;1;0;17;73104;4;7;2002;0;1;2758;2183;721;0;8;74353872;0
4487;62;1;0;64;82960;2;10;2020;1;0;6917;2097;272;1;4;456380;0
75066;25;1;1;79;5708;1;6;2021;0;1;1780;9494;686;1;0;75194161;0
81374;87;1;1;15;21924;4;4;2020;1;1;1091;4844;629;1;7;8143861;1
92490;34;0;0;44;83288;7;8;2015;1;1;5233;390;797;1;4;92507435;0
24686;87;1;1;58;87064;4;8;1995;0;0;1145;2626;760;0;1;24743955;0
81548;51;1;1;71;43662;4;3;2016;0;0;3118;906;480;1;2;81613156;0
83789;40;0;0;55;85979;7;10;1992;0;1;518;5017;404;1;6;83821242;0
82407;75;0;0;70;93627;1;6;2019;1;0;2601;3929;538;1;1;82445819;0
15763;38;0;0;58;3877;2;7;1994;0;1;8631;3410;835;1;8;15813234;0
56191;30;0;1;78;31317;1;5;1997;1;0;1325;4869;175;0;2;56294307;0
93324;100;1;1;38;53010;7;4;1994;0;1;1027;4439;960;1;10;93434064;0
75039;5;1;1;26;32066;2;8;2021;0;0;2821;4767;164;0;2;75123081;0
24270;73;0;1;96;43678;1;9;2005;0;0;9110;973;987;0;0;24362025;0
19277;85;1;1;34;51286;2;2;1990;1;1;9790;5420;415;1;1;1936026;1
48799;55;1;0;87;94670;4;9;2007;1;0;4551;7698;401;1;4;48869957;0
86184;38;1;0;50;72903;5;5;1992;1;0;9976;1960;615;1;5;86243302;0
21217;20;0;1;47;51241;6;3;1995;0;1;3267;8193;936;0;9;21272585;0
90679;5;0;0;97;18800;9;9;2019;0;1;9439;1281;331;1;0;90723409;0
75873;6;0;0;10;4349;5;3;2015;1;0;8475;5930;558;0;10;75888815;0
58091;46;1;0;2;96268;2;4;2014;1;0;7565;7813;170;0;3;58135674;0
89396;86;0;1;97;33928;6;5;1993;0;1;3402;4944;369;1;4;89494803;0
87867;25;0;0;43;69103;2;10;2014;0;0;6211;5558;611;0;3;87881194;0
62655;32;0;0;76;62786;2;6;1997;1;0;9858;2676;176;1;9;62702557;0
55840;85;1;0;14;59649;3;6;2002;1;1;5784;9483;472;0;6;55879692;0
28720;60;1;0;2;21334;10;9;1993;1;0;1140;4246;836;0;10;28768313;0
79783;4;0;1;26;86726;5;1;1993;0;0;1337;6411;538;1;7;79839553;0
68260;89;0;0;69;61998;1;10;1996;1;1;3248;3918;935;1;6;68298926;0
4113;64;1;0;22;58247;9;5;2013;0;1;7534;9588;923;0;4;4161483;0
29556;91;1;1;33;43869;2;4;1990;1;0;6403;5380;677;0;2;2962632;1
90300;66;1;0;88;51582;1;1;1998;0;0;7415;3686;614;0;5;90379448;0
80439;77;0;0;89;77584;1;7;2009;1;0;7325;6006;606;0;2;80462199;0
89245;86;1;1;19;94289;4;9;2007;0;1;7958;9750;985;0;2;89303677;0
42540;68;1;1;51;14618;10;10;1999;0;0;7793;6433;231;0;2;42643379;0
2978;3;1;1;29;46118;3;7;2011;1;1;1578;6660;105;0;5;3075361;1
43038;18;1;0;62;52253;6;6;1996;1;1;3011;8196;788;0;1;43072306;0
65201;87;0;1;21;89581;2;10;2007;0;0;7406;2272;108;1;9;65223377;0
16200;79;0;0;40;3591;2;6;2011;0;1;8974;7426;639;1;7;16216611;0
24095;45;0;0;2;57157;1;3;2017;0;0;4398;7544;898;0;1;24099457;0
10503;94;0;1;95;71900;3;3;1995;0;0;7455;7622;438;0;2;10582245;0
90338;17;1;0;52;68673;8;8;2005;1;0;4831;5985;641;1;5;90402875;0
58402;85;1;0;65;95691;8;8;2011;1;0;9446;6935;805;1;3;58484661;0
7431;62;1;1;83;71458;9;9;2013;0;0;2823;7392;123;1;4;7497253;0
55047;22;1;1;15;32537;10;1;2013;0;0;287;3717;574;0;3;55124883;0
78897;58;0;1;96;88501;1;5;2007;0;0;1913;5637;765;1;0;79011297;0
52123;32;1;0;52;38055;5;4;2007;1;1;7905;401;889;0;6;52198017;0
41157;22;1;0;8;29853;9;1;2005;1;1;2767;2881;397;0;2;41199825;0
12838;35;1;0;10;47345;1;2;2014;1;0;9562;8822;666;1;5;12863114;0
18285;70;1;1;87;67500;9;7;2013;1;0;7280;3590;465;1;0;18350403;1
33435;33;0;1;43;78940;3;1;2020;0;1;7469;388;562;1;4;3349314;0
77618;78;1;0;29;38605;5;8;2019;0;0;58;7745;619;0;1;77681089;0
64044;31;0;0;43;8926;6;10;1991;0;0;9665;4147;975;0;2;64062751;0
69788;12;0;0;42;74609;8;2;2020;0;1;5784;6124;561;1;1;6980862;0
5208;61;0;1;69;65029;10;7;2003;0;0;4575;4964;920;1;1;5264743;0
69952;78;0;0;93;75348;1;8;1996;0;1;5595;1882;681;0;7;70015086;0
9613;95;0;1;29;30000;10;3;2019;1;0;8657;5203;410;1;6;9695599;0
79915;51;1;0;8;78046;10;6;2005;0;1;5815;3764;477;1;6;79944705;0
99636;89;1;0;30;85552;6;5;1990;0;1;6629;2976;854;1;3;9969033;0
37822;23;0;0;71;28785;4;10;2011;1;1;384;9476;814;1;9;37859121;0
33726;28;0;0;59;27869;6;4;2012;1;1;5305;9671;488;0;5;33763332;0
97854;70;0;1;43;55993;1;5;1991;1;1;2255;9640;505;1;9;97920711;0
80266;22;0;0;75;59679;7;7;2002;1;0;7669;6651;135;0;6;80302752;0
48875;93;0;1;19;88018;1;1;2019;0;0;443;1057;662;0;8;48923609;0
35019;50;1;1;98;92394;1;3;2021;1;0;2487;5121;822;1;4;35106811;1
55020;34;0;0;14;43593;9;9;2001;1;1;191;4722;715;0;4;55032321;0
29256;41;1;0;87;64566;8;3;1991;0;1;8984;8881;437;0;9;29332161;0
26943;60;0;0;27;75681;9;6;2014;1;0;8399;5008;973;1;2;26973654;0
11050;63;1;0;5;55473;3;1;2013;1;0;9051;1722;442;0;9;11071983;0
47413;66;0;0;91;61968;8;6;2005;0;1;2015;5507;414;1;3;47435565;0
20002;12;1;1;76;77642;9;6;1997;0;1;7291;3513;253;1;3;20153047;0
60216;14;1;1;97;84535;9;4;2012;0;0;2305;3001;663;1;10;60317412;0
83275;77;1;0;54;29279;6;5;1999;1;1;6822;5721;614;1;2;83316629;0
80150;77;0;1;62;926;10;8;1991;0;1;6238;6877;764;1;4;80227001;0
38057;50;1;0;43;4946;9;8;1997;0;0;7554;7685;134;1;3;38099627;0
53449;7;1;1;33;79386;1;7;2014;0;0;6012;9862;117;0;0;53524694;0
33785;14;0;0;17;46932;8;5;2002;0;0;8905;8715;306;0;10;33807152;0
9463;60;1;0;80;89885;8;4;2001;0;1;6221;1882;953;1;0;9561971;0
94370;55;1;1;21;83209;5;2;2013;0;0;7200;479;442;1;4;94459723;0
44698;15;0;0;38;13007;5;10;2003;1;0;10;3293;931;1;4;44734903;0
75743;76;1;0;32;26354;6;9;2014;0;1;4005;7010;982;1;6;75804644;0
17622;42;1;0;100;56267;5;2;2005;0;1;5686;8824;491;1;1;17671315;0
62662;28;0;0;92;8650;2;10;2013;1;1;9760;4876;652;1;7;62716853;0
17346;74;0;1;79;12046;1;4;1990;1;1;9506;8061;465;0;3;1740674;0
88899;84;0;1;23;34472;8;5;2020;1;0;3130;6830;769;0;4;8893227;0
72447;68;1;0;99;48157;6;9;2012;0;0;168;3428;103;1;10;72579912;0
40555;76;1;0;62;928;4;3;2003;0;1;7158;4007;310;0;10;40610013;0
91095;2;1;0;33;22508;1;10;2018;0;0;7840;2329;880;1;5;91157708;0
69810;37;0;1;67;50185;2;4;2003;0;1;8612;5822;477;1;6;69864643;0
27533;63;1;0;87;78291;4;2;2009;1;0;6605;9925;293;1;7;27612589;0
75271;69;0;1;74;33145;3;2;2002;0;0;8171;4145;125;0;0;75378732;0
42010;70;0;1;90;68388;10;3;2017;1;0;1113;3329;133;0;8;42063627;0
2169;96;0;1;48;9503;7;10;1992;0;1;1685;7574;978;1;3;2212992;0
29004;70;0;1;24;49297;7;9;2002;1;1;942;3434;365;1;9;29055492;0
32966;11;0;1;44;45631;4;6;2011;1;0;9942;9669;625;1;8;33037091;0
14859;82;1;1;17;59413;10;6;1992;0;1;636;4915;923;0;9;14924362;0
33640;9;0;1;18;35374;5;4;1995;0;1;2712;8661;105;1;8;33679925;0
73808;6;1;1;14;91163;5;8;2002;0;1;513;9712;960;0;6;73887252;0
30807;99;0;0;54;294;2;8;1998;1;1;6559;8744;156;0;0;30832358;0
14243;85;0;1;90;39289;9;8;2016;1;1;8832;3919;148;0;2;14304736;0
82190;65;0;0;81;93480;6;7;2019;1;0;4936;2599;221;1;8;82212409;0
31968;87;0;1;76;11119;1;1;2015;0;1;9147;8334;912;1;5;32035085;0
23558;26;1;0;33;49364;3;3;1996;0;0;4650;2775;411;1;1;23598106;0
81063;98;0;1;60;35456;8;6;2008;1;0;4818;9221;465;0;10;81138708;0
9542;60;1;1;2;16762;3;8;2018;1;1;1318;6318;277;0;2;9629998;1
39699;74;0;1;89;9591;8;9;2005;1;1;4477;4430;586;1;0;39778885;0
50788;64;0;1;68;30437;5;1;2018;1;1;2063;9455;705;0;10;50872588;0
41681;12;1;1;85;68280;1;1;2021;0;0;7883;8257;663;0;10;41730461;0
3798;53;1;0;39;51619;3;8;2014;1;0;8370;4907;366;0;4;3855444;0
31044;53;0;0;16;5535;1;10;1999;0;1;698;9004;740;1;5;31060339;0
46291;97;0;1;33;74303;6;6;2018;0;0;5437;9142;854;0;9;46338988;0
15727;25;1;0;55;17489;1;7;2007;0;1;8350;1546;859;1;8;15776027;0
67555;40;0;0;79;46536;9;7;2018;1;0;3080;4145;931;1;1;67589588;0
1903;2;0;0;97;78180;2;2;1997;1;0;5250;3664;262;1;10;1930307;0
67271;60;1;1;79;50779;5;7;2021;1;1;8845;5808;948;1;4;67370401;1
39217;7;1;1;78;12508;8;9;2007;0;1;9942;9084;680;0;7;39328937;0
62532;26;1;0;52;35831;3;2;1998;1;0;6319;1358;960;1;10;62611758;0
36239;59;1;1;78;83657;8;2;2000;1;0;6543;1947;968;0;1;3634312;1
11987;48;1;0;53;34594;9;4;2018;1;0;7342;5115;150;1;1;12031838;0
32862;39;0;1;83;10742;4;3;2013;1;1;4444;4107;917;1;1;32960393;0
10983;10;0;1;4;49671;4;3;2011;1;1;89;9751;657;0;4;11005291;0
94294;38;1;1;30;74452;5;9;2004;1;0;8222;3672;684;1;3;94397854;1
11157;49;0;0;90;5985;7;10;2020;0;0;2513;8890;208;1;5;1120482;0
59018;35;1;0;49;34228;10;1;2021;0;1;4947;308;259;1;5;59071381;0
84807;34;0;0;22;39535;6;2;2008;0;1;4460;9917;219;0;2;84821928;0
31585;42;1;0;50;85871;4;6;2016;1;0;1709;5474;595;1;7;31651636;0
44670;41;1;1;3;24224;2;2;1992;1;1;8465;6459;470;1;9;44709232;1
16951;20;0;0;60;17641;10;10;2001;1;0;6356;3306;622;1;5;17011601;0
5892;32;1;1;83;91182;7;6;2015;0;0;8233;6127;536;1;8;6012835;0
24971;65;0;0;85;30857;5;7;1994;0;1;306;4881;527;1;5;25015744;0
56217;69;1;0;61;28095;1;9;2011;1;1;9;4116;947;0;0;56299601;0
6138;92;0;0;38;64051;8;1;2008;0;1;5987;274;831;1;9;6171848;0
37582;17;1;1;27;58259;10;10;2009;1;1;7306;5317;324;0;7;37696409;1
18848;89;0;0;36;85574;5;8;2013;1;1;7949;6175;892;1;1;18870193;0
12107;15;0;0;9;53025;6;5;2011;0;1;2174;2221;716;1;9;12115811;0
71523;87;0;1;42;92755;8;5;2002;0;0;9048;8389;505;0;4;71590412;0
88328;91;1;0;63;2451;2;1;1992;0;0;7827;7972;737;1;10;88408722;0
22304;42;0;1;37;11188;1;2;2000;0;1;9032;9491;870;0;3;2235124;0
90523;63;1;1;6;78948;7;6;2011;0;1;5822;5541;846;0;0;90581361;0
91987;31;1;0;90;74739;10;1;1993;0;1;7546;1466;954;0;0;92083163;0
57719;86;1;1;60;44354;7;4;2017;0;0;3224;4622;730;1;10;57794677;0
87073;2;0;1;95;20816;3;9;2015;1;0;9703;3178;537;0;6;87194525;0
1878;68;0;1;48;24582;7;3;2005;1;0;504;9965;830;0;1;1959275;0
47184;40;1;1;54;10697;5;8;2011;1;0;213;7191;771;1;10;47243501;1
45511;33;1;0;44;40240;6;4;2013;1;1;3373;694;882;1;0;45583093;0
98450;23;0;0;33;73903;3;9;1999;1;1;6424;1754;984;0;9;98487199;0
38551;8;1;1;74;55782;9;1;2002;0;0;7991;2202;133;0;0;38672292;0
1359;99;0;1;90;32645;6;6;2016;1;0;6201;430;607;0;0;1458346;0
76903;36;0;0;40;30067;1;8;2000;0;1;7764;563;714;1;6;7694030;0
67496;23;0;0;26;16401;2;2;1999;1;1;5347;9207;124;1;4;67523799;0
39756;22;0;1;23;35568;8;4;2019;1;0;7195;8567;564;0;8;39800079;0
25643;6;1;1;34;18418;6;8;2021;0;1;4701;3855;384;0;6;25718761;0
14043;8;1;0;92;19843;4;9;2004;0;1;2732;9696;444;1;6;14159004;0
82311;85;0;0;98;52171;8;4;2012;1;1;9962;6386;164;1;0;82393532;0
9333;96;1;1;9;95132;5;1;2005;1;1;4842;4625;335;1;1;9393985;1
36563;46;0;0;4;69259;5;7;2001;1;0;5100;5645;154;1;10;36572221;0
33427;23;1;1;99;20168;6;3;2020;1;1;3522;7671;214;0;8;3351101;1
